X1 transaction date;X2 house age;X3 distance to the nearest MRT station;X4 number of convenience stores;X5 latitude;X6 longitude
-0.8236832089534504;1.255628327289565;-0.7924950358819846;2.007407429959751;1.12542986372866;0.4487622248477521
-0.8236832089534504;0.15708621507933687;-0.616611626324067;1.6675028589972412;0.9124441810055302;0.4011389416247852
1.5411511146914623;-0.38779067257693617;-0.41401527287245726;0.30788457514720113;1.4868601131980659;0.6881833884513604
1.246434524807564;-0.38779067257693617;-0.41401527287245726;0.30788457514720113;1.4868601131980659;0.6881833884513604
-1.1219506011242117;-1.1172226350845276;-0.5499967286036433;0.30788457514720113;0.83418807788357;0.5929368220044995
-1.7113837808920083;-0.9326675602332094;0.8655860904221162;-0.37192456677781893;-0.4824506880414931;-1.3583130426780365
-1.7113837808920083;1.4753367497316106;-0.36523741980688984;0.9876937170722212;0.8309610220848563;0.19955545510290812
0.9517179349236655;0.22739291026079153;-0.631677813243136;0.6477891461097112;0.9188982926029575;0.5818464683772713
1.246434524807564;1.2292633165965194;3.512777373076509;-1.051733708702839;-1.4586350671893626;-3.1823500275170926
0.9517179349236655;0.01647282471642756;0.5547381979063882;-0.37192456677781893;-0.13876924546529912;-1.2069623343511116
-0.2342500291856537;1.5017017604246559;-0.5383791009759981;-1.051733708702839;0.35981087545488505;0.023414544549541668
0.6534505427529043;-1.002974255414664;-0.7880707069294405;1.6675028589972412;0.4275790472301658;0.6353411152853504
-0.8236832089534504;-0.4141556832699817;-0.46934929154344895;0.30788457514720113;-0.3130302586024314;0.2615309606671575
-1.7113837808920083;0.23618124715847316;1.099299123096663;-0.032019995815308906;-0.641383186134162;-1.4940067811786137
1.246434524807564;-0.3965790094746181;0.06421808165282117;-0.032019995815308906;1.8176333325788319;0.045595251803998
1.5411511146914623;1.5807967925037927;-0.40035192738027303;-0.711829137740329;1.0786375546453049;0.8369246018072275
0.3587339528690059;-1.556639479968619;-0.6273978141759161;0.6477891461097112;0.6784826355899014;0.7318924292182039
-1.4166671910081101;-0.0011038490789360268;-0.5815034650136419;-1.051733708702839;0.5171298456479105;-0.14163601237659662
0.9517179349236655;-0.07141054426039069;-0.5677917292664022;1.3275982880347312;-0.12344073042083578;0.7273258130190842
-1.7113837808920083;-1.4248144265033915;-0.8412787433751309;0.9876937170722212;-0.10569192352733717;0.4996473767857003
0.9517179349236655;-1.1611643195729369;0.9455862879888727;-0.37192456677781893;-0.47518981249410064;-1.4255075381853288
0.9517179349236655;-0.6338641057120273;-0.6383651085069316;0.9876937170722212;0.5042216224527691;0.7860394498702064
-0.8236832089534504;-0.2647539560093908;0.21914701939995437;-1.051733708702839;-1.3706977966709746;0.9824039464490404
-0.2342500291856537;-0.6690174533027546;-0.6383651085069316;0.9876937170722212;0.5042216224527691;0.7860394498702064
-0.5289666190695521;1.9235419315133837;-0.4784986988501209;-0.032019995815308906;0.3630379312535988;0.35808227460001085
-0.2342500291856537;1.0183432310521556;0.3204722470716181;-0.711829137740329;0.5155163177485537;-1.0503926360820703
-1.7113837808920083;-1.2842010361404823;-0.5553164835282586;0.30788457514720113;0.9535891424405629;0.6881833884513604
0.3587339528690059;-0.6426524426097091;-0.6405256937310119;0.30788457514720113;-1.0568666202343155;0.3763487393983438
1.246434524807564;0.13072120438629134;-0.4175902021250339;-0.032019995815308906;0.41628435193438124;0.30067338523488124
-0.2342500291856537;-0.9326675602332094;-0.5018639731677654;0.30788457514720113;0.5324583606923738;0.885852632517114
1.246434524807564;0.7195397765309736;2.725564703835224;-1.391638279665349;-1.6756545696608844;-2.4458200719079346
-1.4166671910081101;1.0447082417452014;-0.24947341263785086;0.9876937170722212;1.1117148765835534;0.04689999928999053
-1.4166671910081101;1.7741402042527925;-0.4722515962507554;-1.051733708702839;0.35981087545488505;0.07495207022955908
0.3587339528690059;-0.10656389185111786;-0.6030779825810886;0.6477891461097112;0.7567387387115749;0.6164222767449483
-1.4166671910081101;-0.2032355977256179;-0.6969138266793415;0.9876937170722212;1.2230483016434757;0.591632074518507
1.246434524807564;-0.33506065119084527;2.376304468199945;-1.391638279665349;3.675610708758469;-0.9916789992309483
-0.8236832089534504;-0.2647539560093908;0.6751815427392845;-0.711829137740329;-0.41710280811496103;-1.2252287991494444
0.06401736298510753;-0.5020390522468;0.21914701939995437;-1.051733708702839;-1.3706977966709746;0.9824039464490404
-1.7113837808920083;-1.2842010361404823;-0.40134099246229066;0.6477891461097112;0.2404098108978921;0.9041190973145198
0.06401736298510753;-0.1329289025441634;-0.6303115421565472;0.30788457514720113;1.0487872885063434;0.6601313175117919
-0.5289666190695521;-0.3614256618838908;2.378364623812713;-1.391638279665349;-2.216993179915745;-1.9278353201329943
1.246434524807564;-0.08019888115807232;2.366125855698045;-1.391638279665349;-2.1024326990571094;-1.953277896101505
0.9517179349236655;1.6159501400945198;-0.44774788168671736;0.30788457514720113;-0.4824506880414931;0.27523080926637067
-1.4166671910081101;1.4665484128339286;-0.45304272752922203;0.6477891461097112;1.4884736410977095;0.6294697516002382
1.5411511146914623;-1.3193543837312096;-0.4366304189084561;-0.032019995815308906;0.4372602146268802;0.9321711682550154
-0.2342500291856537;1.659891824582929;-0.4720559726950724;1.3275982880347312;0.09035171625197247;0.7553778839586527
0.9517179349236655;0.35042962682833695;-0.49177460498871395;1.6675028589972412;0.1024531754977221;0.7318924292182039
1.5411511146914623;1.598373466299156;-0.3515405977776017;-0.37192456677781893;0.5324583606923738;0.24717873832587503
0.9517179349236655;0.5701380492703826;2.79383383432396;-1.391638279665349;-1.7902150505195202;-2.451691435593047
-1.7113837808920083;1.0271315679498374;2.718162581377488;-1.051733708702839;-1.5957849386398542;-2.4751768903334956
0.9517179349236655;0.35042962682833695;-0.45323184616537293;-0.032019995815308906;0.40095583688991787;0.33003020366044233
-0.2342500291856537;1.1941099690057921;0.5350854080909367;-1.051733708702839;-1.2109585346286273;1.2694483932765426
1.5411511146914623;1.264416664187247;0.28137212770398323;-0.37192456677781893;0.41628435193438124;-1.0347356662547955
-0.2342500291856537;-0.38779067257693617;-0.46934929154344895;0.30788457514720113;-0.3130302586024314;0.2615309606671575
-0.2342500291856537;-0.14171723944184503;-0.6303115421565472;0.30788457514720113;1.0487872885063434;0.6601313175117919
-1.1219506011242117;1.2292633165965194;0.06088153390260776;-1.391638279665349;-1.5610940888022486;-0.21339712408300868
0.9517179349236655;1.3962417176524742;-0.5653220810362632;1.3275982880347312;0.2831683002322818;0.4715953058452047
-0.8236832089534504;-1.249047688549755;-0.8150278946859031;0.9876937170722212;-0.9350452638282873;0.24456924335481706
1.246434524807564;1.106226600028974;2.718162581377488;-1.051733708702839;-1.5957849386398542;-2.4751768903334956
-0.2342500291856537;-0.38779067257693617;-0.5932427029052215;0.30788457514720113;-0.9092288174374312;0.0664712115733889
0.9517179349236655;-0.5899224212236182;0.6721654812684544;-0.711829137740329;-0.4340448510587812;-1.2167479404932742
1.246434524807564;-1.090857624391482;-0.6538435645334153;0.6477891461097112;0.5502071675861591;0.7697301062999351
-0.8236832089534504;-0.04504553356734515;0.8662580010128034;-0.37192456677781893;-0.48406421594085;-1.3583130426780365
1.5411511146914623;-1.3281427206288914;-0.4366304189084561;-0.032019995815308906;0.4372602146268802;0.9321711682550154
0.6534505427529043;-0.018680522874299613;-0.0699122485017783;-1.391638279665349;-0.4824506880414931;1.0300272296729343
0.9517179349236655;1.9674836160017928;-0.7616648269689754;1.3275982880347312;0.5905453650715136;0.6477362163985712
-0.5289666190695521;-1.4687561109918006;-0.706260682092297;0.6477891461097112;-0.26785147741871984;0.4911665181295301
